usercode,created,timestamp,answers,version,mode,key,wordNum,randomImage_idx
YYTAN1YT,2015-03-03T22:41:26,"[""2015-03-03T22:37:46.739Z"",""2015-03-03T22:38:43.788Z"",""2015-03-03T22:39:26.879Z"",""2015-03-03T22:40:11.976Z"",""2015-03-03T22:40:40.649Z"",""2015-03-03T22:41:27.557Z""]","[{""topicIndex"":""28"",""mode"":""word"",""short"":""FOREIGN POLICY"",""long"":""THIS IS TOPICS ON THE WORLD NIGHTLY NEWS SHOW"",""conf"":""3"",""duration"":57.049},{""topicIndex"":""31"",""mode"":""word"",""short"":""BLOGS"",""long"":""THIS IS FROM A STAY AT HOME MOM THAT HAS A BLOG ABOUT FOOD"",""conf"":""4"",""duration"":43.091},{""topicIndex"":""20"",""mode"":""word"",""short"":""NEW YORK"",""long"":""NEWS STORY ABOUT SOMETHING GOING ON IN NEW YORK"",""conf"":""4"",""duration"":45.097},{""topicIndex"":""21"",""mode"":""word"",""short"":""NEWPAPER"",""long"":""tHIS IS FROM A NEWS REPORTEER"",""conf"":""3"",""duration"":28.673},{""topicIndex"":""49"",""mode"":""word"",""short"":""TRANSPORTATION"",""long"":""HOW AMERICA IS RANKING WITH CERTAIN ISSUES"",""conf"":""3"",""duration"":46.908}]",4,word,5082483372589056,20,5
CNDEN5GU,,"[""2015-03-01T00:09:34.037Z"",""2015-03-01T00:11:21.421Z"",""2015-03-01T00:13:42.712Z"",""2015-03-01T00:16:32.892Z"",""2015-03-01T00:18:32.787Z"",""2015-03-01T00:20:05.480Z""]","[{""topicIndex"":""0"",""short"":""Cold Smoking Fish"",""long"":""How to smoke fish in a smoker."",""conf"":""4""},{""topicIndex"":""5"",""short"":""Las Vegas"",""long"":""Win a hotel stay, a four star meal and experience an open bar in Las Vegas."",""conf"":""4""},{""topicIndex"":""22"",""short"":""Learn basic Spanish online."",""long"":""A free course to learn Spanish is available, free and online."",""conf"":""4""},{""topicIndex"":""48"",""short"":""Player worth millions."",""long"":""Baseball player new contract pays millions making her the highest paid baseball player."",""conf"":""3""},{""topicIndex"":""36"",""short"":""New City Construction"",""long"":""The city has begun construction to create the largest park building int eh world."",""conf"":""3""}]",1,word,5082834486165504,10,3
7AFZHK3D,2015-03-05T16:03:12,"[""2015-03-05T15:59:20.095Z"",""2015-03-05T16:00:44.695Z"",""2015-03-05T16:01:38.464Z"",""2015-03-05T16:02:22.018Z"",""2015-03-05T16:02:41.351Z"",""2015-03-05T16:03:09.228Z""]","[{""topicIndex"":""15"",""mode"":""histogram"",""short"":""Visual Arts"",""long"":""These tags represent performing visual arts."",""conf"":""4"",""duration"":84.6},{""topicIndex"":""32"",""mode"":""histogram"",""short"":""Obituary"",""long"":""These tags are relevant to someone passing away."",""conf"":""4"",""duration"":53.769},{""topicIndex"":""37"",""mode"":""histogram"",""short"":""Politics"",""long"":""This is about the democratic party in politics."",""conf"":""5"",""duration"":43.554},{""topicIndex"":""29"",""mode"":""histogram"",""short"":""Article"",""long"":""This is a section about other articles"",""conf"":""4"",""duration"":19.333},{""topicIndex"":""35"",""mode"":""histogram"",""short"":""Business"",""long"":""This is a section about business and performance."",""conf"":""4"",""duration"":27.877}]",4,histogram,5083445176827904,5,4
4H9EWC4P,2015-03-05T18:50:57,"[""2015-03-05T18:47:12.752Z"",""2015-03-05T18:48:28.051Z"",""2015-03-05T18:49:13.718Z"",""2015-03-05T18:49:49.938Z"",""2015-03-05T18:50:19.517Z"",""2015-03-05T18:50:46.316Z""]","[{""topicIndex"":""33"",""mode"":""wordcloud"",""short"":""preferences"",""long"":""Preferences are effected by age."",""conf"":""4"",""duration"":75.299},{""topicIndex"":""0"",""mode"":""wordcloud"",""short"":""cooking"",""long"":""Instructions on cooking a fish."",""conf"":""4"",""duration"":45.667},{""topicIndex"":""48"",""mode"":""wordcloud"",""short"":""baseball"",""long"":""Personnel decisions on a baseball team."",""conf"":""5"",""duration"":36.22},{""topicIndex"":""40"",""mode"":""wordcloud"",""short"":""basketball"",""long"":""Recap of a basketball teams performance."",""conf"":""4"",""duration"":29.579},{""topicIndex"":""6"",""mode"":""wordcloud"",""short"":""war"",""long"":""President Bush took us to war in Iraq."",""conf"":""5"",""duration"":26.799}]",4,wordcloud,5083736697733120,5,1
FIV7TNGJ,2015-03-03T00:23:06,"[""2015-03-03T00:14:30.194Z"",""2015-03-03T00:15:21.385Z"",""2015-03-03T00:17:47.078Z"",""2015-03-03T00:19:42.038Z"",""2015-03-03T00:21:11.866Z"",""2015-03-03T00:21:45.686Z"",""2015-03-03T00:23:06.270Z""]","[{""topicIndex"":""39"",""mode"":""topic-in-a-box"",""short"":""win"",""long"":""Williams won the final."",""conf"":""5"",""duration"":51.191},{""topicIndex"":""12"",""mode"":""topic-in-a-box"",""short"":""mistake"",""long"":""It's a mistake to think you like people you know little about."",""conf"":""3"",""duration"":145.693},{""topicIndex"":""49"",""mode"":""topic-in-a-box"",""short"":""team"",""long"":""The league has baseball players under contract."",""conf"":""4"",""duration"":114.96},{""topicIndex"":""31"",""mode"":""topic-in-a-box"",""short"":""war"",""long"":""Government sent military to iraqi states."",""conf"":""4"",""duration"":89.828},{""topicIndex"":""7"",""mode"":""topic-in-a-box"",""short"":""war "",""long"":""Iraq in war with American states."",""conf"":""4"",""duration"":33.82},{""topicIndex"":""9"",""mode"":""topic-in-a-box"",""short"":""rich"",""long"":""Percentage yearly of million and billions of dollars rich people have."",""conf"":""3"",""duration"":80.584}]",3,topic-in-a-box,5084698770407424,5,3
WL5HC9OV,,"[[""2015-02-20T11:37:16.666Z"",""2015-02-20T11:38:23.211Z"",""2015-02-20T11:39:55.312Z"",""2015-02-20T11:40:42.944Z"",""2015-02-20T11:41:41.659Z"",""2015-02-20T11:43:25.800Z""],[""2015-02-20T11:37:16.666Z"",""2015-02-20T11:38:23.211Z"",""2015-02-20T11:39:55.312Z"",""2015-02-20T11:40:42.944Z"",""2015-02-20T11:41:41.659Z"",""2015-02-20T11:43:25.800Z""],[""2015-02-20T11:37:16.666Z"",""2015-02-20T11:38:23.211Z"",""2015-02-20T11:39:55.312Z"",""2015-02-20T11:40:42.944Z"",""2015-02-20T11:41:41.659Z"",""2015-02-20T11:43:25.800Z""],[""2015-02-20T11:37:16.666Z"",""2015-02-20T11:38:23.211Z"",""2015-02-20T11:39:55.312Z"",""2015-02-20T11:40:42.944Z"",""2015-02-20T11:41:41.659Z"",""2015-02-20T11:43:25.800Z""],[""2015-02-20T11:37:16.666Z"",""2015-02-20T11:38:23.211Z"",""2015-02-20T11:39:55.312Z"",""2015-02-20T11:40:42.944Z"",""2015-02-20T11:41:41.659Z"",""2015-02-20T11:43:25.800Z""]]","[{""topicIndex"":""33"",""short"":""research test drugs"",""long"":""nitf misstated research drug tests"",""conf"":""4""},{""topicIndex"":""32"",""short"":""a company succeeds"",""long"":""The company has a large increase in sales."",""conf"":""4""},{""topicIndex"":""12"",""short"":""going away"",""long"":""Someone is going away for years."",""conf"":""4""},{""topicIndex"":""17"",""short"":""human history"",""long"":""War has been a part of history of the world."",""conf"":""3""},{""topicIndex"":""6"",""short"":""hurricane Katrina"",""long"":""Someone name Williams leaving New York to go to New Orleans because of hurricane Katrina."",""conf"":""2""}]",,word,5086100271923200,10,1
YRJQK0WF,,"[""2015-03-01T01:06:54.229Z"",""2015-03-01T01:07:39.867Z"",""2015-03-01T01:08:20.215Z"",""2015-03-01T01:08:44.563Z"",""2015-03-01T01:09:07.968Z"",""2015-03-01T01:09:45.967Z""]","[{""topicIndex"":""9"",""short"":""winter olympics"",""long"":""People from all over the world come together to compete in winter sports."",""conf"":""4""},{""topicIndex"":""33"",""short"":""social media"",""long"":""People online socialize"",""conf"":""4""},{""topicIndex"":""3"",""short"":""Religion"",""long"":""Multiple beliefs and their concepts are mentioned"",""conf"":""5""},{""topicIndex"":""38"",""short"":""Tennis"",""long"":""One of the WIliams sisters competed in a tennis tournament"",""conf"":""5""},{""topicIndex"":""37"",""short"":""Politics"",""long"":""United States democractic terms are listed"",""conf"":""5""}]",1,word,5089836356599808,10,5
NXAPM4RC,2015-03-03T08:19:59,"[""2015-03-03T08:15:28.200Z"",""2015-03-03T08:16:33.183Z"",""2015-03-03T08:17:24.041Z"",""2015-03-03T08:18:18.889Z"",""2015-03-03T08:19:22.209Z"",""2015-03-03T08:20:00.374Z""]","[{""topicIndex"":""3"",""mode"":""wordcloud"",""short"":""organized religion"",""long"":""Religious institutions organize people, spirituality and doctrine."",""conf"":""5"",""duration"":64.983},{""topicIndex"":""38"",""mode"":""wordcloud"",""short"":""sports news"",""long"":""These are news having to do with a certain sports match or event."",""conf"":""2"",""duration"":50.858},{""topicIndex"":""5"",""mode"":""wordcloud"",""short"":""local"",""long"":""Places to go in a given, occupied area."",""conf"":""3"",""duration"":54.848},{""topicIndex"":""31"",""mode"":""wordcloud"",""short"":""dining"",""long"":""Restaurants where service and cuisine are provided."",""conf"":""5"",""duration"":63.32},{""topicIndex"":""49"",""mode"":""wordcloud"",""short"":""china vacation"",""long"":""Things to do with travel to China."",""conf"":""4"",""duration"":38.165}]",4,wordcloud,5091289129287680,20,3
XOPKM6VO,,"[""2015-02-28T23:06:41.878Z"",""2015-02-28T23:07:36.782Z"",""2015-02-28T23:08:14.350Z"",""2015-02-28T23:08:48.594Z"",""2015-02-28T23:09:07.624Z"",""2015-02-28T23:09:25.535Z""]","[{""topicIndex"":""2"",""short"":""people"",""long"":""units that forms a society"",""conf"":""5""},{""topicIndex"":""26"",""short"":""class"",""long"":""place to learn important information about a subject"",""conf"":""5""},{""topicIndex"":""45"",""short"":""dance"",""long"":""activity were a person or a group move to the rithym of music"",""conf"":""5""},{""topicIndex"":""28"",""short"":""like"",""long"":""the desire of acceptance for something or someone"",""conf"":""5""},{""topicIndex"":""30"",""short"":""advertising"",""long"":""publicity for something"",""conf"":""5""}]",1,topic-in-a-box,5092919069376512,20,3
8FNAGD1B,,"[[""2015-02-20T03:32:38.702Z"",""2015-02-20T03:34:05.826Z"",""2015-02-20T03:34:36.862Z"",""2015-02-20T03:35:12.983Z"",""2015-02-20T03:35:37.542Z"",""2015-02-20T03:36:12.520Z""],[""2015-02-20T03:32:38.702Z"",""2015-02-20T03:34:05.826Z"",""2015-02-20T03:34:36.862Z"",""2015-02-20T03:35:12.983Z"",""2015-02-20T03:35:37.542Z"",""2015-02-20T03:36:12.520Z""],[""2015-02-20T03:32:38.702Z"",""2015-02-20T03:34:05.826Z"",""2015-02-20T03:34:36.862Z"",""2015-02-20T03:35:12.983Z"",""2015-02-20T03:35:37.542Z"",""2015-02-20T03:36:12.520Z""],[""2015-02-20T03:32:38.702Z"",""2015-02-20T03:34:05.826Z"",""2015-02-20T03:34:36.862Z"",""2015-02-20T03:35:12.983Z"",""2015-02-20T03:35:37.542Z"",""2015-02-20T03:36:12.520Z""],[""2015-02-20T03:32:38.702Z"",""2015-02-20T03:34:05.826Z"",""2015-02-20T03:34:36.862Z"",""2015-02-20T03:35:12.983Z"",""2015-02-20T03:35:37.542Z"",""2015-02-20T03:36:12.520Z""]]","[{""topicIndex"":""19"",""short"":""Startup company"",""long"":""A new company has begun a new venture online with a website."",""conf"":""5""},{""topicIndex"":""12"",""short"":""Enjoying"",""long"":""People are enjoying the new year in a major way"",""conf"":""4""},{""topicIndex"":""4"",""short"":""Big city transportation"",""long"":""Big cities have trains to help those without cars."",""conf"":""4""},{""topicIndex"":""40"",""short"":""Picking college"",""long"":""Graduating seniors are picking which college to go to."",""conf"":""5""},{""topicIndex"":""34"",""short"":""World Trade Center"",""long"":""New York is home to the World Trade Center"",""conf"":""5""}]",,histogram,5093108584808448,5,4
W8I0A3ZS,2015-03-05T03:31:36,"[""2015-03-05T03:25:32.453Z"",""2015-03-05T03:26:43.396Z"",""2015-03-05T03:28:30.106Z"",""2015-03-05T03:29:39.233Z"",""2015-03-05T03:30:30.982Z"",""2015-03-05T03:31:33.242Z""]","[{""topicIndex"":""18"",""mode"":""histogram"",""short"":""los angeles vs San Francisco"",""long"":""Differences between living in Los Angeles verse San Francisco "",""conf"":""3"",""duration"":70.943},{""topicIndex"":""44"",""mode"":""histogram"",""short"":""Prefrences "",""long"":""the preference of peoples free time"",""conf"":""1"",""duration"":106.71},{""topicIndex"":""37"",""mode"":""histogram"",""short"":""democrats verses republicans "",""long"":""discussion on the rolls of democrates and replublicans in the house "",""conf"":""4"",""duration"":69.127},{""topicIndex"":""7"",""mode"":""histogram"",""short"":""building a house"",""long"":""the length of time it takes to build a large house"",""conf"":""4"",""duration"":51.749},{""topicIndex"":""47"",""mode"":""histogram"",""short"":""Federal income taxes "",""long"":""article on federal income tax law"",""conf"":""4"",""duration"":62.26}]",4,histogram,5093917112401920,5,2
9ESVNWA7,2015-03-05T12:55:56,"[""2015-03-05T12:54:03.953Z"",""2015-03-05T12:54:41.979Z"",""2015-03-05T12:54:58.566Z"",""2015-03-05T12:55:13.637Z"",""2015-03-05T12:55:26.974Z"",""2015-03-05T12:55:53.317Z""]","[{""topicIndex"":""1"",""mode"":""histogram"",""short"":""politrix"",""long"":""govenor spitzer deals with health insurance"",""conf"":""4"",""duration"":38.026},{""topicIndex"":""34"",""mode"":""histogram"",""short"":""nature"",""long"":""glorious trees and water can be seen in nature"",""conf"":""4"",""duration"":16.587},{""topicIndex"":""5"",""mode"":""histogram"",""short"":""nightlife"",""long"":""hotels and bars exist on the dark streets for fun"",""conf"":""4"",""duration"":15.071},{""topicIndex"":""43"",""mode"":""histogram"",""short"":""family"",""long"":""women and children plus the man equal a happy family!"",""conf"":""4"",""duration"":13.337},{""topicIndex"":""41"",""mode"":""histogram"",""short"":""iraq"",""long"":""saddam hussein's muslim reign has inflicted punishment on innocent lives"",""conf"":""4"",""duration"":26.343}]",4,histogram,5096168749006848,10,2
93Z17YCL,2015-03-05T15:25:10,"[""2015-03-05T15:20:47.243Z"",""2015-03-05T15:22:22.702Z"",""2015-03-05T15:22:55.869Z"",""2015-03-05T15:24:13.383Z"",""2015-03-05T15:24:51.655Z"",""2015-03-05T15:25:09.863Z""]","[{""topicIndex"":""11"",""mode"":""word"",""short"":""Think little people"",""long"":""little people and how the worlds treats them"",""conf"":""3"",""duration"":95.459},{""topicIndex"":""18"",""mode"":""word"",""short"":""los angeles and san fransicso"",""long"":""cities in california"",""conf"":""5"",""duration"":33.167},{""topicIndex"":""10"",""mode"":""word"",""short"":""airport security"",""long"":""How airport security differs in USA and internationally"",""conf"":""4"",""duration"":77.514},{""topicIndex"":""35"",""mode"":""word"",""short"":""company"",""long"":""Big companies and the CEO staff"",""conf"":""4"",""duration"":38.272},{""topicIndex"":""49"",""mode"":""word"",""short"":""China"",""long"":""Taking a train to hong kong in China"",""conf"":""4"",""duration"":18.208}]",4,word,5099879600750592,5,2
U0OR47XR,2015-03-05T16:46:49,"[""2015-03-05T16:44:33.766Z"",""2015-03-05T16:45:27.317Z"",""2015-03-05T16:45:47.270Z"",""2015-03-05T16:46:09.126Z"",""2015-03-05T16:46:31.287Z"",""2015-03-05T16:46:48.481Z""]","[{""topicIndex"":""19"",""mode"":""histogram"",""short"":""Book Review"",""long"":""A book review about ancient wars. "",""conf"":""4"",""duration"":53.551},{""topicIndex"":""3"",""mode"":""histogram"",""short"":""World Religion"",""long"":""A book about world religions. "",""conf"":""4"",""duration"":19.953},{""topicIndex"":""27"",""mode"":""histogram"",""short"":""A Museum"",""long"":""Musuem about clothing designs in other cultures. "",""conf"":""3"",""duration"":21.856},{""topicIndex"":""5"",""mode"":""histogram"",""short"":""Down Down"",""long"":""A description of what to do in town."",""conf"":""4"",""duration"":22.161},{""topicIndex"":""6"",""mode"":""histogram"",""short"":""Politics"",""long"":""Information on the president and foreign policy."",""conf"":""4"",""duration"":17.194}]",4,histogram,5101235199803392,10,4
FB415EAP,,"[""2015-03-01T00:53:41.567Z"",""2015-03-01T00:57:11.419Z"",""2015-03-01T00:58:36.384Z"",""2015-03-01T01:00:07.667Z"",""2015-03-01T01:01:21.515Z"",""2015-03-01T01:02:52.606Z""]","[{""topicIndex"":""10"",""short"":""Security"",""long"":""Security measures for airport authorities to through with their security and check every suspicious activity.  "",""conf"":""5""},{""topicIndex"":""44"",""short"":""theater,ballet,play"",""long"":""ballet in theater."",""conf"":""5""},{""topicIndex"":""36"",""short"":""construction,project,buildings"",""long"":""Construction Project of the buildings"",""conf"":""5""},{""topicIndex"":""4"",""short"":""east avenue theater"",""long"":""Event in theater at East Avenue"",""conf"":""4""},{""topicIndex"":""18"",""short"":""los angeles league"",""long"":""League in city los angeles."",""conf"":""3""}]",1,histogram,5101952727777280,10,5
6GXLFZEX,,"[""2015-02-28T23:59:13.762Z"",""2015-03-01T00:00:29.966Z"",""2015-03-01T00:01:15.564Z"",""2015-03-01T00:02:15.911Z"",""2015-03-01T00:03:05.809Z"",""2015-03-01T00:04:03.022Z""]","[{""topicIndex"":""26"",""short"":""Institutions of learning"",""long"":""These words describe the average educational experience for lots of Americans."",""conf"":""4""},{""topicIndex"":""36"",""short"":""Big business"",""long"":""These words are associated with corporate America"",""conf"":""5""},{""topicIndex"":""48"",""short"":""US politics"",""long"":""These describe the broken American political system"",""conf"":""4""},{""topicIndex"":""22"",""short"":""Journalism"",""long"":""These words refer to journalism and news media"",""conf"":""4""},{""topicIndex"":""6"",""short"":""Nightlife"",""long"":""The words mentioned here are associated with nightlife and going out"",""conf"":""4""}]",1,topic-in-a-box,5103133306912768,10,2
