topicIdx,updated,usercode,created,shortOrLong,players,done,key,wordNum,duration,worst,best
14,2015-03-22T01:49:21,KHDQ8Q6Y,2015-03-22T01:36:36,short,"[u'14-20-word-4-short', u'14-20-histogram-0-short', u'14-20-wordcloud-1-short', u'14-20-topic-in-a-box-2-short']",True,4577232009822208,20,31.566,[u'14-20-wordcloud-1-short'],"[u'14-20-word-4-short', u'14-20-histogram-0-short']"
4,,,2015-03-22T01:35:14,short,"[u'4-20-word-4-short', u'4-20-histogram-0-short', u'4-20-wordcloud-1-short', u'4-20-topic-in-a-box-2-short']",False,4577782839377920,20,,,
40,2015-03-18T12:51:39,SRR8WJKJ,2015-03-15T02:07:36,short,"[u'40-5-word-0-short', u'40-5-histogram-0-short', u'40-5-wordcloud-0-short', u'40-5-topic-in-a-box-0-short']",True,4580308280147968,5,39.454,[u'algorithm'],"[u'40-5-word-0-short', u'40-5-histogram-0-short']"
15,2015-03-22T01:45:28,IQZ7417Q,2015-03-22T01:36:37,long,"[u'15-10-word-1-long', u'15-10-histogram-2-long', u'15-10-wordcloud-3-long', u'15-10-topic-in-a-box-4-long']",True,4580418070249472,10,101.756,[u'15-10-topic-in-a-box-4-long'],[u'15-10-wordcloud-3-long']
24,2015-03-19T03:57:58,KPVTI9GV,2015-03-15T02:06:49,long,"[u'24-10-word-1-long', u'24-10-histogram-1-long', u'24-10-wordcloud-1-long', u'24-10-topic-in-a-box-1-long']",True,4581088085147648,10,27.735,[u'24-10-histogram-1-long'],[u'24-10-wordcloud-1-long']
3,2015-03-22T01:50:08,ZOHEMNGF,2015-03-22T01:35:13,short,"[u'3-20-word-3-short', u'3-20-histogram-4-short', u'3-20-wordcloud-0-short', u'3-20-topic-in-a-box-1-short']",True,4581213712941056,20,63.731,[u'3-20-topic-in-a-box-1-short'],[u'3-20-wordcloud-0-short']
37,2015-03-18T04:57:47,81XURZHD,2015-03-15T02:07:19,short,"[u'37-10-word-4-short', u'37-10-histogram-4-short', u'37-10-wordcloud-4-short', u'37-10-topic-in-a-box-4-short']",True,4582238599512064,10,19.352,[u'37-10-topic-in-a-box-4-short'],"[u'37-10-word-4-short', u'37-10-wordcloud-4-short']"
19,2015-03-22T01:59:45,Y4ESNAXH,2015-03-22T01:36:43,short,"[u'19-20-word-2-short', u'19-20-histogram-3-short', u'19-20-wordcloud-4-short', u'19-20-topic-in-a-box-0-short']",True,4583280934387712,20,15.456,[u'19-20-histogram-3-short'],[u'19-20-word-2-short']
37,2015-03-18T21:27:14,MWXSKSQF,2015-03-15T02:07:18,short,"[u'37-10-word-0-short', u'37-10-histogram-0-short', u'37-10-wordcloud-0-short', u'37-10-topic-in-a-box-0-short']",True,4583632047964160,10,36.6,[u'37-10-wordcloud-0-short'],[u'37-10-topic-in-a-box-0-short']
33,,,2015-03-22T01:37:41,long,"[u'33-5-word-2-long', u'33-5-histogram-3-long', u'33-5-wordcloud-4-long', u'33-5-topic-in-a-box-0-long']",False,4584584993832960,5,,,
22,2015-03-19T13:23:40,BW0MUTBH,2015-03-15T02:06:47,long,"[u'22-10-word-4-long', u'22-10-histogram-4-long', u'22-10-wordcloud-4-long', u'22-10-topic-in-a-box-4-long']",True,4585119717261312,10,70.46,[u'22-10-wordcloud-4-long'],[u'22-10-word-4-long']
8,2015-03-20T02:46:54,Y7L14FDQ,2015-03-15T02:05:53,short,"[u'8-20-word-2-short', u'8-20-histogram-2-short', u'8-20-wordcloud-2-short', u'8-20-topic-in-a-box-2-short']",True,4586312107556864,20,27.563,[u'algorithm'],[u'8-20-wordcloud-2-short']
6,2015-03-19T04:47:22,WLXG0O6A,2015-03-15T02:05:50,short,"[u'6-20-word-3-short', u'6-20-histogram-3-short', u'6-20-wordcloud-3-short', u'6-20-topic-in-a-box-3-short']",True,4587799776854016,20,18.939,[u'6-20-word-3-short'],[u'algorithm']
38,2015-03-22T01:59:53,VCLBPE5A,2015-03-22T01:37:49,short,"[u'38-20-word-1-short', u'38-20-histogram-2-short', u'38-20-wordcloud-3-short', u'38-20-topic-in-a-box-4-short']",True,4587816419852288,20,9.783,[u'algorithm'],"[u'38-20-histogram-2-short', u'38-20-topic-in-a-box-4-short']"
35,2015-03-22T01:44:37,JV3DMHZF,2015-03-22T01:37:45,short,"[u'35-10-word-4-short', u'35-10-histogram-0-short', u'35-10-wordcloud-1-short', u'35-10-topic-in-a-box-2-short']",True,4587969159626752,10,54.39,[u'35-10-wordcloud-1-short'],[u'algorithm']
28,,,2015-03-22T01:37:04,short,"[u'28-5-word-1-short', u'28-5-histogram-2-short', u'28-5-wordcloud-3-short', u'28-5-topic-in-a-box-4-short']",False,4588521331359744,5,,,
47,2015-03-22T01:56:50,NC4E82PD,2015-03-22T01:38:11,short,"[u'47-20-word-2-short', u'47-20-histogram-3-short', u'47-20-wordcloud-4-short', u'47-20-topic-in-a-box-0-short']",True,4590280657338368,20,21.348,[u'algorithm'],[u'47-20-wordcloud-4-short']
38,2015-03-19T05:12:36,J833HIIG,2015-03-15T02:07:20,long,"[u'38-5-word-4-long', u'38-5-histogram-4-long', u'38-5-wordcloud-4-long', u'38-5-topic-in-a-box-4-long']",True,4590428296839168,5,72.576,[u'38-5-word-4-long'],[u'38-5-wordcloud-4-long']
4,2015-03-22T01:59:53,VCLBPE5A,2015-03-22T01:35:14,long,"[u'4-10-word-1-long', u'4-10-histogram-2-long', u'4-10-wordcloud-3-long', u'4-10-topic-in-a-box-4-long']",True,4590906917257216,10,16.145,[u'4-10-histogram-2-long'],[u'4-10-topic-in-a-box-4-long']
22,2015-03-19T13:36:57,AWRTVZTC,2015-03-15T02:06:47,long,"[u'22-10-word-3-long', u'22-10-histogram-3-long', u'22-10-wordcloud-3-long', u'22-10-topic-in-a-box-3-long']",True,4591466068312064,10,37.319,[u'22-10-wordcloud-3-long'],[u'22-10-word-3-long']
10,2015-03-18T05:14:12,OBO8FIMD,2015-03-15T02:06:15,short,"[u'10-5-word-1-short', u'10-5-histogram-1-short', u'10-5-wordcloud-1-short', u'10-5-topic-in-a-box-1-short']",True,4591868989931520,5,9.468,"[u'10-5-histogram-1-short', u'10-5-topic-in-a-box-1-short']",[u'algorithm']
8,2015-03-21T05:17:05,QMG5140F,2015-03-15T02:05:52,short,"[u'8-5-word-4-short', u'8-5-histogram-4-short', u'8-5-wordcloud-4-short', u'8-5-topic-in-a-box-4-short']",True,4592077027409920,5,33.67,[u'algorithm'],[u'8-5-histogram-4-short']
42,2015-03-18T21:17:28,R8NAQ0XY,2015-03-15T02:07:40,long,"[u'42-20-word-3-long', u'42-20-histogram-3-long', u'42-20-wordcloud-3-long', u'42-20-topic-in-a-box-3-long']",True,4592340899463168,20,54.294,[u'42-20-topic-in-a-box-3-long'],[u'42-20-wordcloud-3-long']
34,,,2015-03-22T01:37:44,short,"[u'34-20-word-3-short', u'34-20-histogram-4-short', u'34-20-wordcloud-0-short', u'34-20-topic-in-a-box-1-short']",False,4592746505437184,20,,,
24,2015-03-19T04:03:35,89411BO9,2015-03-15T02:06:49,long,"[u'24-5-word-3-long', u'24-5-histogram-3-long', u'24-5-wordcloud-3-long', u'24-5-topic-in-a-box-3-long']",True,4593381086855168,5,79.533,[u'24-5-topic-in-a-box-3-long'],[u'24-5-word-3-long']
28,,,2015-03-22T01:37:05,long,"[u'28-10-word-1-long', u'28-10-histogram-2-long', u'28-10-wordcloud-3-long', u'28-10-topic-in-a-box-4-long']",False,4593415178158080,10,,,
40,2015-03-18T22:54:18,V7R3UQ5U,2015-03-15T02:07:37,long,"[u'40-20-word-1-long', u'40-20-histogram-1-long', u'40-20-wordcloud-1-long', u'40-20-topic-in-a-box-1-long']",True,4593879034626048,20,12.709,[u'40-20-topic-in-a-box-1-long'],[u'40-20-histogram-1-long']
24,2015-03-19T00:53:58,2YZ923XP,2015-03-15T02:06:49,short,"[u'24-5-word-0-short', u'24-5-histogram-0-short', u'24-5-wordcloud-0-short', u'24-5-topic-in-a-box-0-short']",True,4596612512874496,5,16.538,[u'24-5-topic-in-a-box-0-short'],[u'24-5-word-0-short']
22,2015-03-19T11:42:22,9VOWEFHW,2015-03-15T02:06:47,short,"[u'22-20-word-3-short', u'22-20-histogram-3-short', u'22-20-wordcloud-3-short', u'22-20-topic-in-a-box-3-short']",True,4596765252648960,20,56.97,[u'22-20-wordcloud-3-short'],"[u'22-20-word-3-short', u'22-20-topic-in-a-box-3-short', u'algorithm']"
40,2015-03-18T13:05:32,TH5FQ796,2015-03-15T02:07:36,short,"[u'40-5-word-2-short', u'40-5-histogram-2-short', u'40-5-wordcloud-2-short', u'40-5-topic-in-a-box-2-short']",True,4597091938598912,5,18.738,[u'bad_247'],"[u'40-5-word-2-short', u'40-5-topic-in-a-box-2-short']"
17,,,2015-03-22T01:36:40,short,"[u'17-20-word-0-short', u'17-20-histogram-1-short', u'17-20-wordcloud-2-short', u'17-20-topic-in-a-box-3-short']",False,4598569138913280,20,,,
39,2015-03-22T01:59:34,OA3QD2NL,2015-03-22T01:37:50,long,"[u'39-5-word-2-long', u'39-5-histogram-3-long', u'39-5-wordcloud-4-long', u'39-5-topic-in-a-box-0-long']",True,4598680271192064,5,84.572,[u'39-5-word-2-long'],[u'39-5-topic-in-a-box-0-long']
2,,,2015-03-22T01:35:10,short,"[u'2-5-word-4-short', u'2-5-histogram-0-short', u'2-5-wordcloud-1-short', u'2-5-topic-in-a-box-2-short']",False,4600856477433856,5,,,
38,,,2015-03-22T01:37:49,long,"[u'38-10-word-0-long', u'38-10-histogram-1-long', u'38-10-wordcloud-2-long', u'38-10-topic-in-a-box-3-long']",False,4602711903305728,10,,,
27,2015-03-22T01:53:00,ZH9VYEJJ,2015-03-22T01:37:03,long,"[u'27-5-word-0-long', u'27-5-histogram-1-long', u'27-5-wordcloud-2-long', u'27-5-topic-in-a-box-3-long']",True,4603329304854528,5,65.773,[u'27-5-word-0-long'],[u'27-5-histogram-1-long']
6,2015-03-18T16:55:53,ZPWWTB8D,2015-03-15T02:05:49,long,"[u'6-10-word-1-long', u'6-10-histogram-1-long', u'6-10-wordcloud-1-long', u'6-10-topic-in-a-box-1-long']",True,4604308557398016,10,19.664,[u'6-10-histogram-1-long'],[u'6-10-word-1-long']
19,,,2015-03-22T01:36:43,short,"[u'19-10-word-1-short', u'19-10-histogram-2-short', u'19-10-wordcloud-3-short', u'19-10-topic-in-a-box-4-short']",False,4605391962898432,10,,,
6,2015-03-22T01:46:34,1AUA4IEC,2015-03-22T01:35:17,long,"[u'6-5-word-3-long', u'6-5-histogram-4-long', u'6-5-wordcloud-0-long', u'6-5-topic-in-a-box-1-long']",True,4606429734371328,5,30.841,[u'6-5-topic-in-a-box-1-long'],[u'6-5-word-3-long']
5,2015-03-19T03:58:55,CKKT1NCD,2015-03-15T02:05:48,short,"[u'5-10-word-4-short', u'5-10-histogram-4-short', u'5-10-wordcloud-4-short', u'5-10-topic-in-a-box-4-short']",True,4607120955670528,10,48.204,[u'algorithm'],[u'5-10-topic-in-a-box-4-short']
38,2015-03-19T13:07:17,G0526XOQ,2015-03-15T02:07:19,short,"[u'38-5-word-3-short', u'38-5-histogram-3-short', u'38-5-wordcloud-3-short', u'38-5-topic-in-a-box-3-short']",True,4608381260136448,5,18.67,[u'algorithm'],[u'38-5-topic-in-a-box-3-short']
32,,,2015-03-22T01:37:40,long,"[u'32-10-word-0-long', u'32-10-histogram-1-long', u'32-10-wordcloud-2-long', u'32-10-topic-in-a-box-3-long']",False,4609058254356480,10,,,
10,2015-03-18T05:50:06,SBLM98HZ,2015-03-15T02:06:15,short,"[u'10-5-word-0-short', u'10-5-histogram-0-short', u'10-5-wordcloud-0-short', u'10-5-topic-in-a-box-0-short']",True,4609933085507584,5,23.901,[u'bad_294'],[u'10-5-topic-in-a-box-0-short']
32,,,2015-03-22T01:37:40,long,"[u'32-20-word-4-long', u'32-20-histogram-0-long', u'32-20-wordcloud-1-long', u'32-20-topic-in-a-box-2-long']",False,4610268092956672,20,,,
5,2015-03-22T01:56:50,NC4E82PD,2015-03-22T01:35:15,short,"[u'5-10-word-2-short', u'5-10-histogram-3-short', u'5-10-wordcloud-4-short', u'5-10-topic-in-a-box-0-short']",True,4610338691481600,10,12.518,[u'5-10-histogram-3-short'],[u'5-10-word-2-short']
46,,,2015-03-22T01:38:10,long,"[u'46-20-word-3-long', u'46-20-histogram-4-long', u'46-20-wordcloud-0-long', u'46-20-topic-in-a-box-1-long']",False,4610419490553856,20,,,
8,2015-03-21T10:29:06,C9YXA6H4,2015-03-15T02:05:53,short,"[u'8-20-word-4-short', u'8-20-histogram-4-short', u'8-20-wordcloud-4-short', u'8-20-topic-in-a-box-4-short']",True,4611471220670464,20,30.128,[u'algorithm'],[u'8-20-word-4-short']
46,,,2015-03-22T01:38:10,long,"[u'46-20-word-0-long', u'46-20-histogram-1-long', u'46-20-wordcloud-2-long', u'46-20-topic-in-a-box-3-long']",False,4612416381911040,20,,,
39,2015-03-22T01:45:28,IQZ7417Q,2015-03-22T01:37:50,short,"[u'39-10-word-0-short', u'39-10-histogram-1-short', u'39-10-wordcloud-2-short', u'39-10-topic-in-a-box-3-short']",True,4612967211466752,10,45.949,[u'39-10-wordcloud-2-short'],[u'39-10-word-0-short']
21,2015-03-19T03:22:55,KHATWK9S,2015-03-15T02:06:45,long,"[u'21-5-word-4-long', u'21-5-histogram-4-long', u'21-5-wordcloud-4-long', u'21-5-topic-in-a-box-4-long']",True,4613395634454528,5,39.044,[u'21-5-topic-in-a-box-4-long'],[u'21-5-wordcloud-4-long']
22,2015-03-19T13:27:25,9MMJYTKX,2015-03-15T02:06:47,short,"[u'22-20-word-2-short', u'22-20-histogram-2-short', u'22-20-wordcloud-2-short', u'22-20-topic-in-a-box-2-short']",True,4613643937251328,20,19.188,[u'22-20-topic-in-a-box-2-short'],[u'22-20-histogram-2-short']
27,,,2015-03-22T01:37:04,long,"[u'27-20-word-3-long', u'27-20-histogram-4-long', u'27-20-wordcloud-0-long', u'27-20-topic-in-a-box-1-long']",False,4613756411707392,20,,,
8,2015-03-18T16:00:06,OAQ07CZI,2015-03-15T02:05:52,long,"[u'8-5-word-4-long', u'8-5-histogram-4-long', u'8-5-wordcloud-4-long', u'8-5-topic-in-a-box-4-long']",True,4614684124643328,5,55.909,[u'8-5-word-4-long'],[u'8-5-wordcloud-4-long']
21,2015-03-22T01:59:50,0RKO3NCL,2015-03-22T01:36:56,long,"[u'21-20-word-1-long', u'21-20-histogram-2-long', u'21-20-wordcloud-3-long', u'21-20-topic-in-a-box-4-long']",True,4615492652236800,20,31.144,[u'21-20-word-1-long'],[u'21-20-topic-in-a-box-4-long']
49,,,2015-03-22T01:38:14,short,"[u'49-5-word-3-short', u'49-5-histogram-4-short', u'49-5-wordcloud-0-short', u'49-5-topic-in-a-box-1-short']",False,4615602442338304,5,,,
5,,,2015-03-22T01:35:16,long,"[u'5-20-word-1-long', u'5-20-histogram-2-long', u'5-20-wordcloud-3-long', u'5-20-topic-in-a-box-4-long']",False,4616272457236480,20,,,
32,,,2015-03-22T01:37:40,short,"[u'32-10-word-0-short', u'32-10-histogram-1-short', u'32-10-wordcloud-2-short', u'32-10-topic-in-a-box-3-short']",False,4616398085029888,10,,,
23,2015-03-18T22:55:54,HO8M9V9X,2015-03-15T02:06:48,short,"[u'23-20-word-1-short', u'23-20-histogram-1-short', u'23-20-wordcloud-1-short', u'23-20-topic-in-a-box-1-short']",True,4616625181425664,20,10.115,[u'23-20-wordcloud-1-short'],[u'23-20-word-1-short']
16,,,2015-03-22T01:36:38,long,"[u'16-5-word-4-long', u'16-5-histogram-0-long', u'16-5-wordcloud-1-long', u'16-5-topic-in-a-box-2-long']",False,4617422971600896,5,,,
19,2015-03-18T04:57:33,V51QAIPE,2015-03-15T02:06:29,long,"[u'19-10-word-2-long', u'19-10-histogram-2-long', u'19-10-wordcloud-2-long', u'19-10-topic-in-a-box-2-long']",True,4617457868210176,10,74.964,[u'19-10-topic-in-a-box-2-long'],[u'19-10-wordcloud-2-long']
23,2015-03-19T13:54:48,OA3Q4ISL,2015-03-15T02:06:49,short,"[u'23-20-word-4-short', u'23-20-histogram-4-short', u'23-20-wordcloud-4-short', u'23-20-topic-in-a-box-4-short']",True,4618448663478272,20,9.305,[u'23-20-histogram-4-short'],[u'23-20-topic-in-a-box-4-short']
48,2015-03-22T02:04:07,94NZ7BO1,2015-03-22T01:38:13,long,"[u'48-10-word-3-long', u'48-10-histogram-4-long', u'48-10-wordcloud-0-long', u'48-10-topic-in-a-box-1-long']",True,4618465306476544,10,31.617,[u'48-10-wordcloud-0-long'],[u'48-10-word-3-long']
4,,,2015-03-22T01:35:14,long,"[u'4-20-word-4-long', u'4-20-histogram-0-long', u'4-20-wordcloud-1-long', u'4-20-topic-in-a-box-2-long']",False,4620304089350144,20,,,
40,2015-03-19T05:27:05,06ADMQXH,2015-03-15T02:07:37,long,"[u'40-10-word-4-long', u'40-10-histogram-4-long', u'40-10-wordcloud-4-long', u'40-10-topic-in-a-box-4-long']",True,4621496479645696,10,13.769,[u'40-10-wordcloud-4-long'],[u'40-10-topic-in-a-box-4-long']
38,2015-03-19T05:31:55,0O3XAAQW,2015-03-15T02:07:20,long,"[u'38-20-word-0-long', u'38-20-histogram-0-long', u'38-20-wordcloud-0-long', u'38-20-topic-in-a-box-0-long']",True,4622984148942848,20,27.15,[u'38-20-topic-in-a-box-0-long'],[u'38-20-wordcloud-0-long']
24,2015-03-19T06:16:50,CFMUWJBM,2015-03-15T02:06:50,long,"[u'24-20-word-3-long', u'24-20-histogram-3-long', u'24-20-wordcloud-3-long', u'24-20-topic-in-a-box-3-long']",True,4624021920415744,20,19.767,[u'24-20-histogram-3-long'],[u'24-20-wordcloud-3-long']
5,2015-03-18T05:09:38,1DNUJGSD,2015-03-15T02:05:48,long,"[u'5-10-word-0-long', u'5-10-histogram-0-long', u'5-10-wordcloud-0-long', u'5-10-topic-in-a-box-0-long']",True,4625973446180864,10,10.078,[u'5-10-wordcloud-0-long'],[u'5-10-histogram-0-long']
38,,,2015-03-22T01:37:49,long,"[u'38-20-word-2-long', u'38-20-histogram-3-long', u'38-20-wordcloud-4-long', u'38-20-topic-in-a-box-0-long']",False,4626091289346048,20,,,
41,2015-03-19T13:07:17,G0526XOQ,2015-03-15T02:07:38,long,"[u'41-20-word-4-long', u'41-20-histogram-4-long', u'41-20-wordcloud-4-long', u'41-20-topic-in-a-box-4-long']",True,4627053362020352,20,44.39,[u'41-20-word-4-long'],[u'41-20-topic-in-a-box-4-long']
40,2015-03-19T12:59:59,3SNYQJKZ,2015-03-15T02:07:36,long,"[u'40-5-word-1-long', u'40-5-histogram-1-long', u'40-5-wordcloud-1-long', u'40-5-topic-in-a-box-1-long']",True,4627261399498752,5,63.602,[u'40-5-word-1-long'],[u'40-5-histogram-1-long']
5,2015-03-18T12:55:48,XEJ29W9T,2015-03-15T02:05:48,long,"[u'5-10-word-2-long', u'5-10-histogram-2-long', u'5-10-wordcloud-2-long', u'5-10-topic-in-a-box-2-long']",True,4627612513075200,10,35.266,[u'5-10-topic-in-a-box-2-long'],[u'5-10-histogram-2-long']
28,,,2015-03-22T01:37:05,short,"[u'28-10-word-1-short', u'28-10-histogram-2-short', u'28-10-wordcloud-3-short', u'28-10-topic-in-a-box-4-short']",False,4628282527973376,10,,,
5,,,2015-03-22T01:35:15,long,"[u'5-10-word-3-long', u'5-10-histogram-4-long', u'5-10-wordcloud-0-long', u'5-10-topic-in-a-box-1-long']",False,4628565458944000,10,,,
23,2015-03-22T01:53:54,CLUM96DW,2015-03-22T01:36:58,short,"[u'23-10-word-3-short', u'23-10-histogram-4-short', u'23-10-wordcloud-0-short', u'23-10-topic-in-a-box-1-short']",True,4629063406714880,10,9.446,[u'23-10-histogram-4-short'],[u'23-10-wordcloud-0-short']
5,,,2015-03-22T01:35:15,short,"[u'5-10-word-0-short', u'5-10-histogram-1-short', u'5-10-wordcloud-2-short', u'5-10-topic-in-a-box-3-short']",False,4631796884963328,10,,,
1,2015-03-22T01:44:47,006U2Z6X,2015-03-22T01:35:09,short,"[u'1-5-word-3-short', u'1-5-histogram-4-short', u'1-5-wordcloud-0-short', u'1-5-topic-in-a-box-1-short']",True,4631949624737792,5,24.431,[u'1-5-topic-in-a-box-1-short'],[u'algorithm']
47,2015-03-22T01:48:41,FQAFUNNN,2015-03-22T01:38:11,long,"[u'47-10-word-1-long', u'47-10-histogram-2-long', u'47-10-wordcloud-3-long', u'47-10-topic-in-a-box-4-long']",True,4633753511002112,10,44.28,[u'47-10-histogram-2-long'],[u'47-10-word-1-long']
12,,,2015-03-22T01:36:32,long,"[u'12-5-word-4-long', u'12-5-histogram-0-long', u'12-5-wordcloud-1-long', u'12-5-topic-in-a-box-2-long']",False,4634261122449408,5,,,
6,2015-03-19T05:43:26,VKEO6FXY,2015-03-15T02:05:49,short,"[u'6-10-word-2-short', u'6-10-histogram-2-short', u'6-10-wordcloud-2-short', u'6-10-topic-in-a-box-2-short']",True,4634408761950208,10,52.198,[u'algorithm'],[u'6-10-wordcloud-2-short']
24,2015-03-19T13:11:17,M49KF6K1,2015-03-15T02:06:49,long,"[u'24-5-word-1-long', u'24-5-histogram-1-long', u'24-5-wordcloud-1-long', u'24-5-topic-in-a-box-1-long']",True,4634887382368256,5,122.114,[u'24-5-wordcloud-1-long'],[u'24-5-histogram-1-long']
30,,,2015-03-22T01:37:37,short,"[u'30-5-word-4-short', u'30-5-histogram-0-short', u'30-5-wordcloud-1-short', u'30-5-topic-in-a-box-2-short']",False,4635050054254592,5,,,
33,,,2015-03-22T01:37:41,short,"[u'33-10-word-1-short', u'33-10-histogram-2-short', u'33-10-wordcloud-3-short', u'33-10-topic-in-a-box-4-short']",False,4636040849522688,10,,,
8,2015-03-19T02:58:55,4KF75TYA,2015-03-15T02:05:52,long,"[u'8-5-word-2-long', u'8-5-histogram-2-long', u'8-5-wordcloud-2-long', u'8-5-topic-in-a-box-2-long']",True,4637482884792320,5,76.238,[u'8-5-topic-in-a-box-2-long'],[u'8-5-wordcloud-2-long']
23,2015-03-19T22:50:58,L0UNIFVK,2015-03-15T02:06:48,short,"[u'23-10-word-3-short', u'23-10-histogram-3-short', u'23-10-wordcloud-3-short', u'23-10-topic-in-a-box-3-short']",True,4638388317585408,10,15.518,[u'algorithm'],"[u'23-10-histogram-3-short', u'23-10-wordcloud-3-short']"
5,2015-03-19T05:03:02,BB4RGOZI,2015-03-15T02:05:48,long,"[u'5-20-word-1-long', u'5-20-histogram-1-long', u'5-20-wordcloud-1-long', u'5-20-topic-in-a-box-1-long']",True,4639413204156416,20,65.493,[u'5-20-topic-in-a-box-1-long'],[u'5-20-histogram-1-long']
38,2015-03-19T13:36:08,OQGOSZ17,2015-03-15T02:07:20,short,"[u'38-5-word-4-short', u'38-5-histogram-4-short', u'38-5-wordcloud-4-short', u'38-5-topic-in-a-box-4-short']",True,4639492929486848,5,14.379,[u'algorithm'],[u'38-5-word-4-short']
26,2015-03-18T15:22:45,0B9N9VS0,2015-03-15T02:06:52,short,"[u'26-10-word-4-short', u'26-10-histogram-4-short', u'26-10-wordcloud-4-short', u'26-10-topic-in-a-box-4-short']",True,4641554513788928,10,9.597,[u'26-10-wordcloud-4-short'],"[u'26-10-word-4-short', u'algorithm']"
40,2015-03-22T01:45:28,IQZ7417Q,2015-03-22T01:38:01,long,"[u'40-5-word-4-long', u'40-5-histogram-0-long', u'40-5-wordcloud-1-long', u'40-5-topic-in-a-box-2-long']",True,4641614106460160,5,57.15,[u'40-5-topic-in-a-box-2-long'],[u'40-5-histogram-0-long']
37,2015-03-18T12:51:39,SRR8WJKJ,2015-03-15T02:07:18,long,"[u'37-10-word-1-long', u'37-10-histogram-1-long', u'37-10-wordcloud-1-long', u'37-10-topic-in-a-box-1-long']",True,4642305327759360,10,58.86,[u'37-10-word-1-long'],[u'37-10-topic-in-a-box-1-long']
17,2015-03-22T01:54:18,K8AYMT11,2015-03-22T01:36:41,long,"[u'17-20-word-3-long', u'17-20-histogram-4-long', u'17-20-wordcloud-0-long', u'17-20-topic-in-a-box-1-long']",True,4643565632225280,20,46.871,[u'17-20-wordcloud-0-long'],[u'17-20-word-3-long']
41,,,2015-03-22T01:38:03,short,"[u'41-20-word-0-short', u'41-20-histogram-1-short', u'41-20-wordcloud-2-short', u'41-20-topic-in-a-box-3-short']",False,4645214899666944,20,,,
16,2015-03-18T05:50:06,SBLM98HZ,2015-03-15T02:06:24,long,"[u'16-5-word-2-long', u'16-5-histogram-2-long', u'16-5-wordcloud-2-long', u'16-5-topic-in-a-box-2-long']",True,4645523063570432,5,100.191,[u'16-5-word-2-long'],[u'16-5-histogram-2-long']
8,2015-03-22T01:44:37,JV3DMHZF,2015-03-22T01:35:20,long,"[u'8-10-word-4-long', u'8-10-histogram-0-long', u'8-10-wordcloud-1-long', u'8-10-topic-in-a-box-2-long']",True,4645603862642688,10,44.336,[u'8-10-histogram-0-long'],[u'8-10-word-4-long']
6,2015-03-22T01:59:53,VCLBPE5A,2015-03-22T01:35:17,long,"[u'6-10-word-4-long', u'6-10-histogram-0-long', u'6-10-wordcloud-1-long', u'6-10-topic-in-a-box-2-long']",True,4647600753999872,10,22.893,[u'6-10-word-4-long'],[u'6-10-histogram-0-long']
32,2015-03-18T21:27:14,MWXSKSQF,2015-03-15T02:07:11,short,"[u'32-5-word-1-short', u'32-5-histogram-1-short', u'32-5-wordcloud-1-short', u'32-5-topic-in-a-box-1-short']",True,4650677024325632,5,34.688,[u'32-5-histogram-1-short'],[u'32-5-topic-in-a-box-1-short']
5,,,2015-03-22T01:35:14,short,"[u'5-5-word-2-short', u'5-5-histogram-3-short', u'5-5-wordcloud-4-short', u'5-5-topic-in-a-box-0-short']",False,4650786814427136,5,,,
16,2015-03-19T02:58:55,4KF75TYA,2015-03-15T02:06:24,short,"[u'16-10-word-2-short', u'16-10-histogram-2-short', u'16-10-wordcloud-2-short', u'16-10-topic-in-a-box-2-short']",True,4651456829325312,10,60.464,[u'16-10-word-2-short'],[u'16-10-wordcloud-2-short']
